col0,col1,col2,col3,col4,pctwhite,pctblack,pctapi,pctaian,pct2prace,pcthispanic
1974,Male,18,JOSHUA,1654,24.58,60.41,4.91,2.84,3.58,3.68
1974,Male,19,ANTHONY,1631,63.43,30.43,1.10,0.62,1.84,2.59
1974,Male,20,MARK,1626,71.70,12.38,9.53,2.10,2.06,2.22
1974,Male,21,RYAN,1517,93.33,2.82,0.64,0.42,1.17,1.62
1974,Male,22,SCOTT,1511,62.60,32.26,0.41,1.15,1.90,1.68
1974,Male,23,KEVIN,1413,79.64,12.11,2.06,1.29,2.06,2.84
1974,Male,24,AARON,1258,69.85,24.76,0.95,0.55,1.61,2.28
1974,Male,25,PAUL,1209,73.80,16.16,3.63,1.94,2.60,1.87
1975,Female,1,JENNIFER*,5311,,,,,,
1975,Female,2,CHRISTIN*,2638,,,,,,
1975,Female,3,MICHELLE*,2230,,,,,,
1975,Female,4,AMY,2193,82.84,9.56,1.13,0.93,1.52,4.02
1975,Female,5,MARIA,1944,34.46,1.62,3.30,3.53,2.35,54.74
1975,Female,6,HEATHER,1937,90.81,2.47,1.87,0.75,1.57,2.54
1975,Female,7,MELISSA,1687,82.35,2.94,(S),0.00,(S),11.18
1975,Female,8,LISA,1602,88.92,1.94,(S),(S),1.87,6.30
1975,Female,9,KIMBERLY*,1503,,,,,,
1975,Female,10,ELIZABET*,1467,,,,,,
1975,Female,11,ANGELA,1400,67.69,9.17,4.37,(S),(S),14.85
1975,Female,12,NICOLE,1349,72.63,12.11,(S),(S),2.28,10.53
1975,Female,13,STEPHANI*,1340,,,,,,
1975,Female,14,JESSICA,1297,68.14,8.85,(S),0.00,(S),19.91
1975,Female,15,VERONICA*,1239,,,,,,
1975,Female,16,REBECCA,1150,76.60,10.11,(S),(S),2.13,8.24
1975,Female,17,SARAH,1076,75.77,9.03,5.34,(S),5.13,(S)
1975,Female,18,LAURA,1058,68.18,6.47,(S),(S),1.58,21.91
1975,Female,19,PATRICIA*,1025,,,,,,
1975,Female,20,MONICA,1006,82.72,3.29,(S),(S),2.05,10.76
1975,Female,21,JULIE,983,76.54,6.70,3.35,(S),(S),11.17
1975,Female,22,SHANNON,974,77.39,18.73,0.45,0.38,1.55,1.50
1975,Female,23,CYNTHIA,909,,,,,,
1975,Female,24,ERIN,892,75.43,16.38,(S),(S),(S),4.31
1975,Female,25,ANDREA,873,82.31,5.78,1.16,0.54,2.11,8.10
1975,Male,1,MICHAEL,6278,86.36,7.62,1.13,0.73,1.93,2.23
1975,Male,2,JASON,4347,70.75,21.61,1.93,0.38,1.50,3.83
1975,Male,3,DAVID,4058,65.29,13.75,10.50,1.84,2.60,6.03
1975,Male,4,CHRISTOP*,3858,,,,,,
1975,Male,5,ROBERT,3437,74.28,16.04,1.67,0.56,2.04,5.40
1975,Male,6,DANIEL,2944,67.02,24.05,2.12,0.58,1.95,4.27
1975,Male,7,JAMES,2871,54.45,38.09,0.81,2.51,2.10,2.04
1975,Male,8,JOHN,2834,47.00,20.10,14.41,12.56,3.58,2.36
1975,Male,9,MATTHEW,2583,59.90,29.94,3.92,0.99,2.62,2.64
1975,Male,10,BRIAN,2565,85.49,7.85,1.34,1.10,1.34,2.89
1975,Male,11,JOSE,2113,22.45,3.56,31.93,7.71,3.21,31.14
1975,Male,12,RICHARD,1965,73.19,22.09,0.61,0.52,1.64,1.94
1975,Male,13,JOSEPH,1867,35.48,48.84,6.91,1.09,5.31,2.37
1975,Male,14,JOSHUA,1864,24.58,60.41,4.91,2.84,3.58,3.68
1975,Male,15,ERIC,1840,71.34,10.06,6.71,1.52,5.79,4.57
1975,Male,16,RYAN,1833,93.33,2.82,0.64,0.42,1.17,1.62
1975,Male,17,JEFFREY,1706,79.11,15.81,0.63,0.45,1.82,2.18
1975,Male,18,WILLIAM,1703,34.04,59.01,1.61,0.67,2.33,2.34
1975,Male,19,STEVEN,1695,71.55,19.64,1.04,2.01,1.97,3.79
1975,Male,20,ANTHONY,1623,63.43,30.43,1.10,0.62,1.84,2.59
1975,Male,21,SCOTT,1463,62.60,32.26,0.41,1.15,1.90,1.68
1975,Male,22,MARK,1427,71.70,12.38,9.53,2.10,2.06,2.22
1975,Male,23,KEVIN,1268,79.64,12.11,2.06,1.29,2.06,2.84
1975,Male,24,JUAN,1263,8.02,0.79,24.98,15.94,2.43,47.83
1975,Male,25,JEREMY,1254,69.60,19.76,(S),(S),1.82,6.69
1976,Female,1,JENNIFER*,5564,,,,,,
1976,Female,2,CHRISTIN*,2610,,,,,,
1976,Female,3,AMY,2210,82.84,9.56,1.13,0.93,1.52,4.02
1976,Female,4,MICHELLE*,2061,,,,,,
1976,Female,5,MARIA,1927,34.46,1.62,3.30,3.53,2.35,54.74
1976,Female,6,MELISSA,1885,82.35,2.94,(S),0.00,(S),11.18
1976,Female,7,HEATHER,1861,90.81,2.47,1.87,0.75,1.57,2.54
1976,Female,8,JESSICA,1783,68.14,8.85,(S),0.00,(S),19.91
1976,Female,9,LISA,1704,88.92,1.94,(S),(S),1.87,6.30
1976,Female,10,ELIZABET*,1647,,,,,,
1976,Female,11,NICOLE,1454,72.63,12.11,(S),(S),2.28,10.53
1976,Female,12,SARAH,1414,75.77,9.03,5.34,(S),5.13,(S)
1976,Female,13,ANGELA,1388,67.69,9.17,4.37,(S),(S),14.85
1976,Female,14,KIMBERLY*,1284,,,,,,
1976,Female,15,STEPHANI*,1256,,,,,,
1976,Female,16,REBECCA,1254,76.60,10.11,(S),(S),2.13,8.24
1976,Female,17,SHANNON,1208,77.39,18.73,0.45,0.38,1.55,1.50
1976,Female,18,VERONICA*,1192,,,,,,
1976,Female,19,LAURA,1170,68.18,6.47,(S),(S),1.58,21.91
1976,Female,20,MONICA,1118,82.72,3.29,(S),(S),2.05,10.76
1976,Female,21,JAMIE,1085,61.99,4.88,3.66,(S),(S),27.03
1976,Female,22,JULIE,994,76.54,6.70,3.35,(S),(S),11.17
1976,Female,23,AMANDA,958,61.25,8.75,5.00,(S),(S),21.25
1976,Female,24,ERIN,916,75.43,16.38,(S),(S),(S),4.31
1976,Female,25,ANDREA,899,82.31,5.78,1.16,0.54,2.11,8.10
1976,Male,1,MICHAEL,6196,86.36,7.62,1.13,0.73,1.93,2.23
1976,Male,2,DAVID,4328,65.29,13.75,10.50,1.84,2.60,6.03
1976,Male,3,JASON,4316,70.75,21.61,1.93,0.38,1.50,3.83
1976,Male,4,CHRISTOP*,3882,,,,,,
1976,Male,5,ROBERT,3385,74.28,16.04,1.67,0.56,2.04,5.40
1976,Male,6,DANIEL,3179,67.02,24.05,2.12,0.58,1.95,4.27
1976,Male,7,JAMES,2893,54.45,38.09,0.81,2.51,2.10,2.04
1976,Male,8,JOHN,2800,47.00,20.10,14.41,12.56,3.58,2.36
1976,Male,9,MATTHEW,2738,59.90,29.94,3.92,0.99,2.62,2.64
1976,Male,10,BRIAN,2678,85.49,7.85,1.34,1.10,1.34,2.89
1976,Male,11,JOSE,2336,22.45,3.56,31.93,7.71,3.21,31.14
1976,Male,12,JOSEPH,2135,35.48,48.84,6.91,1.09,5.31,2.37
1976,Male,13,ERIC,2068,71.34,10.06,6.71,1.52,5.79,4.57
1976,Male,14,JOSHUA,2020,24.58,60.41,4.91,2.84,3.58,3.68
1976,Male,15,RYAN,2004,93.33,2.82,0.64,0.42,1.17,1.62
1976,Male,16,RICHARD,1938,73.19,22.09,0.61,0.52,1.64,1.94
1976,Male,17,ANTHONY,1737,63.43,30.43,1.10,0.62,1.84,2.59
1976,Male,17,STEVEN,1737,71.55,19.64,1.04,2.01,1.97,3.79
1976,Male,19,WILLIAM,1699,34.04,59.01,1.61,0.67,2.33,2.34
1976,Male,20,JEFFREY,1594,79.11,15.81,0.63,0.45,1.82,2.18
1976,Male,21,JUAN,1576,8.02,0.79,24.98,15.94,2.43,47.83
1976,Male,22,JEREMY,1519,69.60,19.76,(S),(S),1.82,6.69
1976,Male,23,KEVIN,1509,79.64,12.11,2.06,1.29,2.06,2.84
1976,Male,24,MARK,1369,71.70,12.38,9.53,2.10,2.06,2.22
1976,Male,25,SCOTT,1328,62.60,32.26,0.41,1.15,1.90,1.68
1977,Female,1,JENNIFER*,5553,,,,,,
1977,Female,2,CHRISTIN*,2648,,,,,,
1977,Female,3,JESSICA,2224,68.14,8.85,(S),0.00,(S),19.91
1977,Female,4,MELISSA,2196,82.35,2.94,(S),0.00,(S),11.18
1977,Female,5,MICHELLE*,2195,,,,,,
1977,Female,6,SARAH,1884,75.77,9.03,5.34,(S),5.13,(S)
1977,Female,7,MARIA,1826,34.46,1.62,3.30,3.53,2.35,54.74
1977,Female,8,HEATHER,1803,90.81,2.47,1.87,0.75,1.57,2.54
1977,Female,9,ELIZABET*,1775,,,,,,
1977,Female,10,LISA,1711,88.92,1.94,(S),(S),1.87,6.30
1977,Female,11,AMY,1613,82.84,9.56,1.13,0.93,1.52,4.02
1977,Female,12,NICOLE,1556,72.63,12.11,(S),(S),2.28,10.53
1977,Female,13,KIMBERLY*,1401,,,,,,
1977,Female,14,ANGELA,1400,67.69,9.17,4.37,(S),(S),14.85
1977,Female,15,STEPHANI*,1345,,,,,,
1977,Female,16,KELLY,1309,80.39,15.48,0.49,0.55,1.35,1.73
1977,Female,17,VERONICA*,1172,,,,,,
1977,Female,18,MONICA,1170,82.72,3.29,(S),(S),2.05,10.76
1977,Female,19,REBECCA,1153,76.60,10.11,(S),(S),2.13,8.24
1977,Female,20,JAMIE,1136,61.99,4.88,3.66,(S),(S),27.03
1977,Female,21,SHANNON,1123,77.39,18.73,0.45,0.38,1.55,1.50
1977,Female,22,AMANDA,1092,61.25,8.75,5.00,(S),(S),21.25
1977,Female,23,LAURA,1062,68.18,6.47,(S),(S),1.58,21.91
1977,Female,24,ANDREA,1049,82.31,5.78,1.16,0.54,2.11,8.10
1977,Female,25,AMBER,1005,84.25,7.73,1.34,0.74,2.97,2.97
1977,Male,1,MICHAEL,6387,86.36,7.62,1.13,0.73,1.93,2.23
1977,Male,2,DAVID,4395,65.29,13.75,10.50,1.84,2.60,6.03
1977,Male,3,JASON,4384,70.75,21.61,1.93,0.38,1.50,3.83
1977,Male,4,CHRISTOP*,4094,,,,,,
1977,Male,5,DANIEL,3373,67.02,24.05,2.12,0.58,1.95,4.27
1977,Male,6,ROBERT,3365,74.28,16.04,1.67,0.56,2.04,5.40
1977,Male,7,JAMES,2966,54.45,38.09,0.81,2.51,2.10,2.04
1977,Male,8,BRIAN,2933,85.49,7.85,1.34,1.10,1.34,2.89
1977,Male,9,MATTHEW,2850,59.90,29.94,3.92,0.99,2.62,2.64
1977,Male,10,JOHN,2800,47.00,20.10,14.41,12.56,3.58,2.36
1977,Male,11,RYAN,2467,93.33,2.82,0.64,0.42,1.17,1.62
1977,Male,12,JOSHUA,2439,24.58,60.41,4.91,2.84,3.58,3.68
1977,Male,13,JOSEPH,2329,35.48,48.84,6.91,1.09,5.31,2.37
1977,Male,14,JOSE,2310,22.45,3.56,31.93,7.71,3.21,31.14
1977,Male,15,RICHARD,2087,73.19,22.09,0.61,0.52,1.64,1.94
1977,Male,16,ERIC,2019,71.34,10.06,6.71,1.52,5.79,4.57
1977,Male,17,ANTHONY,1880,63.43,30.43,1.10,0.62,1.84,2.59
1977,Male,18,KEVIN,1828,79.64,12.11,2.06,1.29,2.06,2.84
1977,Male,19,WILLIAM,1718,34.04,59.01,1.61,0.67,2.33,2.34
1977,Male,20,STEVEN,1696,71.55,19.64,1.04,2.01,1.97,3.79
1977,Male,21,JEREMY,1662,69.60,19.76,(S),(S),1.82,6.69
1977,Male,22,JEFFREY,1654,79.11,15.81,0.63,0.45,1.82,2.18
1977,Male,23,JUAN,1373,8.02,0.79,24.98,15.94,2.43,47.83
1977,Male,24,SCOTT,1365,62.60,32.26,0.41,1.15,1.90,1.68
1977,Male,25,ANDREW,1355,75.79,12.94,1.16,4.23,1.55,4.32
1978,Female,1,JENNIFER,5288,67.27,20.32,2.26,(S),(S),7.90
1978,Female,2,MELISSA,2437,82.35,2.94,(S),0.00,(S),11.18
1978,Female,3,JESSICA,2380,68.14,8.85,(S),0.00,(S),19.91
1978,Female,4,MICHELLE,2262,52.77,27.83,1.01,1.89,5.67,10.83
1978,Female,5,SARAH,2107,75.77,9.03,5.34,(S),5.13,(S)
1978,Female,6,CHRISTINA,2025,86.64,3.90,2.07,0.41,1.24,5.73
1978,Female,7,NICOLE,1891,72.63,12.11,(S),(S),2.28,10.53
1978,Female,8,MARIA,1835,34.46,1.62,3.30,3.53,2.35,54.74
1978,Female,9,ELIZABETH,1787,63.31,7.41,(S),(S),1.71,25.86
1978,Female,10,HEATHER,1745,90.81,2.47,1.87,0.75,1.57,2.54
1978,Female,11,LISA,1722,88.92,1.94,(S),(S),1.87,6.30
1978,Female,12,ANGELA,1433,67.69,9.17,4.37,(S),(S),14.85
1978,Female,13,STEPHANIE,1394,80.04,6.24,(S),(S),2.91,10.40
1978,Female,14,AMY,1383,82.84,9.56,1.13,0.93,1.52,4.02
1978,Female,15,KIMBERLY,1292,90.88,4.77,0.88,0.29,1.51,1.67
1978,Female,16,KELLY,1250,80.39,15.48,0.49,0.55,1.35,1.73
1978,Female,17,REBECCA,1213,76.60,10.11,(S),(S),2.13,8.24
1978,Female,18,AMANDA,1175,61.25,8.75,5.00,(S),(S),21.25
1978,Female,19,VERONICA,1162,26.40,4.24,(S),0.00,(S),68.02
1978,Female,20,MONICA,1130,82.72,3.29,(S),(S),2.05,10.76
1978,Female,21,AMBER,1094,84.25,7.73,1.34,0.74,2.97,2.97
1978,Female,22,ANDREA,1072,82.31,5.78,1.16,0.54,2.11,8.10
1978,Female,23,SHANNON,1047,77.39,18.73,0.45,0.38,1.55,1.50
1978,Female,24,LAURA,1039,68.18,6.47,(S),(S),1.58,21.91
1978,Female,25,ERIN,1016,75.43,16.38,(S),(S),(S),4.31
1978,Male,1,MICHAEL,6546,86.36,7.62,1.13,0.73,1.93,2.23
1978,Male,2,DAVID,4576,65.29,13.75,10.50,1.84,2.60,6.03
1978,Male,3,JASON,4285,70.75,21.61,1.93,0.38,1.50,3.83
1978,Male,4,CHRISTOPHER,4127,76.74,17.44,0.95,0.36,1.90,2.61
1978,Male,5,DANIEL,3422,67.02,24.05,2.12,0.58,1.95,4.27
1978,Male,6,ROBERT,3332,74.28,16.04,1.67,0.56,2.04,5.40
1978,Male,7,JAMES,3111,54.45,38.09,0.81,2.51,2.10,2.04
1978,Male,8,MATTHEW,3007,59.90,29.94,3.92,0.99,2.62,2.64
1978,Male,9,JOHN,2920,47.00,20.10,14.41,12.56,3.58,2.36
1978,Male,10,BRIAN,2767,85.49,7.85,1.34,1.10,1.34,2.89
1978,Male,11,JOSHUA,2550,24.58,60.41,4.91,2.84,3.58,3.68
1978,Male,12,JOSE,2512,22.45,3.56,31.93,7.71,3.21,31.14
1978,Male,13,JOSEPH,2504,35.48,48.84,6.91,1.09,5.31,2.37
1978,Male,14,RYAN,2432,93.33,2.82,0.64,0.42,1.17,1.62
1978,Male,15,ANTHONY,2049,63.43,30.43,1.10,0.62,1.84,2.59
1978,Male,16,ERIC,1957,71.34,10.06,6.71,1.52,5.79,4.57
1978,Male,17,RICHARD,1944,73.19,22.09,0.61,0.52,1.64,1.94
1978,Male,18,STEVEN,1889,71.55,19.64,1.04,2.01,1.97,3.79
1978,Male,19,NICHOLAS,1785,76.56,16.10,1.12,1.39,2.14,2.70
1978,Male,20,WILLIAM,1701,34.04,59.01,1.61,0.67,2.33,2.34
1978,Male,21,KEVIN,1694,79.64,12.11,2.06,1.29,2.06,2.84
1978,Male,22,JEFFREY,1576,79.11,15.81,0.63,0.45,1.82,2.18
1978,Male,23,ANDREW,1466,75.79,12.94,1.16,4.23,1.55,4.32
1978,Male,24,JUAN,1452,8.02,0.79,24.98,15.94,2.43,47.83
1978,Male,25,JUSTIN,1410,73.78,15.15,2.76,2.87,1.79,3.65
1979,Female,1,JENNIFER,5463,67.27,20.32,2.26,(S),(S),7.90
1979,Female,2,MELISSA,2979,82.35,2.94,(S),0.00,(S),11.18
1979,Female,3,JESSICA,2523,68.14,8.85,(S),0.00,(S),19.91
1979,Female,4,MICHELLE,2376,52.77,27.83,1.01,1.89,5.67,10.83
1979,Female,5,NICOLE,2168,72.63,12.11,(S),(S),2.28,10.53
1979,Female,6,SARAH,2096,75.77,9.03,5.34,(S),5.13,(S)
1979,Female,7,CHRISTINA,1991,86.64,3.90,2.07,0.41,1.24,5.73
1979,Female,8,MARIA,1939,34.46,1.62,3.30,3.53,2.35,54.74
1979,Female,9,ELIZABETH,1918,63.31,7.41,(S),(S),1.71,25.86
1979,Female,10,LISA,1729,88.92,1.94,(S),(S),1.87,6.30
1979,Female,11,HEATHER,1605,90.81,2.47,1.87,0.75,1.57,2.54
1979,Female,12,AMANDA,1585,61.25,8.75,5.00,(S),(S),21.25
1979,Female,13,ANGELA,1486,67.69,9.17,4.37,(S),(S),14.85
1979,Female,14,STEPHANIE,1399,80.04,6.24,(S),(S),2.91,10.40
1979,Female,15,AMY,1371,82.84,9.56,1.13,0.93,1.52,4.02
1979,Female,16,KIMBERLY,1358,90.88,4.77,0.88,0.29,1.51,1.67
1979,Female,17,AMBER,1352,84.25,7.73,1.34,0.74,2.97,2.97
1979,Female,18,REBECCA,1235,76.60,10.11,(S),(S),2.13,8.24
1979,Female,19,MONICA,1232,82.72,3.29,(S),(S),2.05,10.76
1979,Female,20,LAURA,1202,68.18,6.47,(S),(S),1.58,21.91
1979,Female,21,VERONICA,1176,26.40,4.24,(S),0.00,(S),68.02
1979,Female,22,ANDREA,1146,82.31,5.78,1.16,0.54,2.11,8.10
1979,Female,23,KELLY,1141,80.39,15.48,0.49,0.55,1.35,1.73
1979,Female,24,JAMIE,1070,61.99,4.88,3.66,(S),(S),27.03
1979,Female,25,ERIN,1023,75.43,16.38,(S),(S),(S),4.31
1979,Male,1,MICHAEL,6589,86.36,7.62,1.13,0.73,1.93,2.23
1979,Male,2,DAVID,4872,65.29,13.75,10.50,1.84,2.60,6.03
1979,Male,3,CHRISTOPHER,4785,76.74,17.44,0.95,0.36,1.90,2.61
1979,Male,4,JASON,4107,70.75,21.61,1.93,0.38,1.50,3.83
1979,Male,5,DANIEL,3533,67.02,24.05,2.12,0.58,1.95,4.27
1979,Male,6,ROBERT,3438,74.28,16.04,1.67,0.56,2.04,5.40
1979,Male,7,JOHN,2985,47.00,20.10,14.41,12.56,3.58,2.36
1979,Male,8,JAMES,2982,54.45,38.09,0.81,2.51,2.10,2.04
1979,Male,8,MATTHEW,2982,59.90,29.94,3.92,0.99,2.62,2.64
1979,Male,10,JOSHUA,2884,24.58,60.41,4.91,2.84,3.58,3.68
1979,Male,11,RYAN,2871,93.33,2.82,0.64,0.42,1.17,1.62
1979,Male,12,BRIAN,2667,85.49,7.85,1.34,1.10,1.34,2.89
1979,Male,13,JOSE,2666,22.45,3.56,31.93,7.71,3.21,31.14
1979,Male,14,JOSEPH,2642,35.48,48.84,6.91,1.09,5.31,2.37
1979,Male,15,ANTHONY,2083,63.43,30.43,1.10,0.62,1.84,2.59
1979,Male,16,ERIC,2072,71.34,10.06,6.71,1.52,5.79,4.57
1979,Male,17,NICHOLAS,2071,76.56,16.10,1.12,1.39,2.14,2.70
1979,Male,18,RICHARD,2046,73.19,22.09,0.61,0.52,1.64,1.94
1979,Male,19,STEVEN,1856,71.55,19.64,1.04,2.01,1.97,3.79
1979,Male,20,WILLIAM,1738,34.04,59.01,1.61,0.67,2.33,2.34
1979,Male,21,KEVIN,1680,79.64,12.11,2.06,1.29,2.06,2.84
1979,Male,22,JEFFREY,1614,79.11,15.81,0.63,0.45,1.82,2.18
1979,Male,23,JUSTIN,1569,73.78,15.15,2.76,2.87,1.79,3.65
1979,Male,24,ANDREW,1563,75.79,12.94,1.16,4.23,1.55,4.32
1979,Male,25,JUAN,1560,8.02,0.79,24.98,15.94,2.43,47.83
1980,Female,1,JENNIFER,5607,67.27,20.32,2.26,(S),(S),7.90
1980,Female,2,MELISSA,2973,82.35,2.94,(S),0.00,(S),11.18
1980,Female,3,JESSICA,2885,68.14,8.85,(S),0.00,(S),19.91
1980,Female,4,SARAH,2548,75.77,9.03,5.34,(S),5.13,(S)
1980,Female,5,MICHELLE,2375,52.77,27.83,1.01,1.89,5.67,10.83
1980,Female,6,NICOLE,2212,72.63,12.11,(S),(S),2.28,10.53
1980,Female,7,ELIZABETH,2162,63.31,7.41,(S),(S),1.71,25.86
1980,Female,8,MARIA,2095,34.46,1.62,3.30,3.53,2.35,54.74
1980,Female,9,CHRISTINA,2082,86.64,3.90,2.07,0.41,1.24,5.73
1980,Female,10,AMANDA,1871,61.25,8.75,5.00,(S),(S),21.25
1980,Female,11,STEPHANIE,1610,80.04,6.24,(S),(S),2.91,10.40
1980,Female,12,LISA,1601,88.92,1.94,(S),(S),1.87,6.30
1980,Female,13,HEATHER,1571,90.81,2.47,1.87,0.75,1.57,2.54
1980,Female,14,AMBER,1481,84.25,7.73,1.34,0.74,2.97,2.97
1980,Female,15,KIMBERLY,1450,90.88,4.77,0.88,0.29,1.51,1.67
1980,Female,16,TIFFANY,1399,93.20,1.88,0.91,0.60,1.69,1.71
1980,Female,17,REBECCA,1370,76.60,10.11,(S),(S),2.13,8.24
1980,Female,18,VERONICA,1355,26.40,4.24,(S),0.00,(S),68.02
1980,Female,19,ANGELA,1329,67.69,9.17,4.37,(S),(S),14.85
1980,Female,20,LAURA,1324,68.18,6.47,(S),(S),1.58,21.91
1980,Female,21,ERIN,1281,75.43,16.38,(S),(S),(S),4.31
1980,Female,22,AMY,1280,82.84,9.56,1.13,0.93,1.52,4.02
1980,Female,23,SARA,1206,68.34,3.65,8.19,1.18,4.54,14.10
1980,Female,24,MONICA,1142,82.72,3.29,(S),(S),2.05,10.76
1980,Female,25,ANDREA,1101,82.31,5.78,1.16,0.54,2.11,8.10
1980,Male,1,MICHAEL,6905,86.36,7.62,1.13,0.73,1.93,2.23
1980,Male,2,DAVID,5042,65.29,13.75,10.50,1.84,2.60,6.03
1980,Male,3,CHRISTOPHER,4824,76.74,17.44,0.95,0.36,1.90,2.61
1980,Male,4,DANIEL,4127,67.02,24.05,2.12,0.58,1.95,4.27
1980,Male,5,JASON,4105,70.75,21.61,1.93,0.38,1.50,3.83
1980,Male,6,ROBERT,3492,74.28,16.04,1.67,0.56,2.04,5.40
1980,Male,7,MATTHEW,3350,59.90,29.94,3.92,0.99,2.62,2.64
1980,Male,8,JOSHUA,3116,24.58,60.41,4.91,2.84,3.58,3.68
1980,Male,9,JAMES,3028,54.45,38.09,0.81,2.51,2.10,2.04
1980,Male,10,JOHN,3004,47.00,20.10,14.41,12.56,3.58,2.36
1980,Male,11,RYAN,2971,93.33,2.82,0.64,0.42,1.17,1.62
1980,Male,12,JOSE,2901,22.45,3.56,31.93,7.71,3.21,31.14
1980,Male,13,JOSEPH,2863,35.48,48.84,6.91,1.09,5.31,2.37
1980,Male,14,BRIAN,2737,85.49,7.85,1.34,1.10,1.34,2.89
1980,Male,15,JUSTIN,2404,73.78,15.15,2.76,2.87,1.79,3.65
1980,Male,16,ERIC,2303,71.34,10.06,6.71,1.52,5.79,4.57
1980,Male,17,RICHARD,2124,73.19,22.09,0.61,0.52,1.64,1.94
1980,Male,18,ANTHONY,2083,63.43,30.43,1.10,0.62,1.84,2.59
1980,Male,19,NICHOLAS,2073,76.56,16.10,1.12,1.39,2.14,2.70
1980,Male,20,STEVEN,1886,71.55,19.64,1.04,2.01,1.97,3.79
1980,Male,21,ANDREW,1739,75.79,12.94,1.16,4.23,1.55,4.32
1980,Male,22,JUAN,1732,8.02,0.79,24.98,15.94,2.43,47.83
1980,Male,23,WILLIAM,1723,34.04,59.01,1.61,0.67,2.33,2.34
1980,Male,24,JONATHAN,1716,51.55,12.02,12.98,8.53,7.36,7.56
1980,Male,25,KEVIN,1637,79.64,12.11,2.06,1.29,2.06,2.84
1981,Female,1,JENNIFER,5618,67.27,20.32,2.26,(S),(S),7.90
1981,Female,2,JESSICA,3702,68.14,8.85,(S),0.00,(S),19.91
1981,Female,3,SARAH,2848,75.77,9.03,5.34,(S),5.13,(S)
1981,Female,4,MELISSA,2817,82.35,2.94,(S),0.00,(S),11.18
1981,Female,5,MICHELLE,2409,52.77,27.83,1.01,1.89,5.67,10.83
1981,Female,6,NICOLE,2315,72.63,12.11,(S),(S),2.28,10.53
1981,Female,7,ELIZABETH,2268,63.31,7.41,(S),(S),1.71,25.86
1981,Female,8,MARIA,2131,34.46,1.62,3.30,3.53,2.35,54.74
1981,Female,9,AMANDA,2106,61.25,8.75,5.00,(S),(S),21.25
1981,Female,10,CHRISTINA,2062,86.64,3.90,2.07,0.41,1.24,5.73
1981,Female,11,STEPHANIE,1922,80.04,6.24,(S),(S),2.91,10.40
1981,Female,12,AMBER,1568,84.25,7.73,1.34,0.74,2.97,2.97
1981,Female,13,LISA,1532,88.92,1.94,(S),(S),1.87,6.30
1981,Female,14,HEATHER,1475,90.81,2.47,1.87,0.75,1.57,2.54
1981,Female,15,REBECCA,1460,76.60,10.11,(S),(S),2.13,8.24
1981,Female,16,AMY,1435,82.84,9.56,1.13,0.93,1.52,4.02
1981,Female,17,TIFFANY,1384,93.20,1.88,0.91,0.60,1.69,1.71
1981,Female,18,CRYSTAL,1365,86.36,4.63,1.68,0.92,2.04,4.38
1981,Female,19,KIMBERLY,1352,90.88,4.77,0.88,0.29,1.51,1.67
1981,Female,20,LAURA,1347,68.18,6.47,(S),(S),1.58,21.91
1981,Female,21,ERIN,1302,75.43,16.38,(S),(S),(S),4.31
1981,Female,22,ANGELA,1281,67.69,9.17,4.37,(S),(S),14.85
1981,Female,23,ANDREA,1269,82.31,5.78,1.16,0.54,2.11,8.10
1981,Female,24,VERONICA,1245,26.40,4.24,(S),0.00,(S),68.02
1981,Female,25,MONICA,1230,82.72,3.29,(S),(S),2.05,10.76
1981,Male,1,MICHAEL,7221,86.36,7.62,1.13,0.73,1.93,2.23
1981,Male,2,CHRISTOPHER,5226,76.74,17.44,0.95,0.36,1.90,2.61
1981,Male,3,DAVID,4901,65.29,13.75,10.50,1.84,2.60,6.03
1981,Male,4,DANIEL,4313,67.02,24.05,2.12,0.58,1.95,4.27
1981,Male,5,MATTHEW,3831,59.90,29.94,3.92,0.99,2.62,2.64
1981,Male,6,ROBERT,3743,74.28,16.04,1.67,0.56,2.04,5.40
1981,Male,7,JASON,3708,70.75,21.61,1.93,0.38,1.50,3.83
1981,Male,8,JOSHUA,3362,24.58,60.41,4.91,2.84,3.58,3.68
1981,Male,9,JOHN,3213,47.00,20.10,14.41,12.56,3.58,2.36
1981,Male,10,RYAN,3153,93.33,2.82,0.64,0.42,1.17,1.62
1981,Male,11,JOSE,3084,22.45,3.56,31.93,7.71,3.21,31.14
1981,Male,12,JOSEPH,3060,35.48,48.84,6.91,1.09,5.31,2.37
1981,Male,13,JAMES,3037,54.45,38.09,0.81,2.51,2.10,2.04
1981,Male,14,BRIAN,2609,85.49,7.85,1.34,1.10,1.34,2.89
1981,Male,15,JUSTIN,2440,73.78,15.15,2.76,2.87,1.79,3.65
1981,Male,16,ANTHONY,2340,63.43,30.43,1.10,0.62,1.84,2.59
1981,Male,17,JONATHAN,2245,51.55,12.02,12.98,8.53,7.36,7.56
1981,Male,18,RICHARD,2194,73.19,22.09,0.61,0.52,1.64,1.94
1981,Male,19,ERIC,2109,71.34,10.06,6.71,1.52,5.79,4.57
1981,Male,20,NICHOLAS,2048,76.56,16.10,1.12,1.39,2.14,2.70
1981,Male,21,STEVEN,1972,71.55,19.64,1.04,2.01,1.97,3.79
1981,Male,22,BRANDON,1915,66.28,28.21,0.50,0.77,2.06,2.17
