col0,col1,col2,col3,col4,pctwhite,pctblack,pctapi,pctaian,pct2prace,pcthispanic
1967,Male,3,ROBERT,5569,71.2,15.75,3.99,0.69,2.08,6.29
1967,Male,4,JOHN,5474,40.98,21.03,21.27,11.17,2.41,3.15
1967,Male,5,JAMES,4889,51.58,38.86,1.27,2.58,2.64,3.08
1967,Male,6,RICHARD,3680,70.35,23.46,0.9,0.57,1.97,2.75
1967,Male,7,MARK,3130,64.91,15.44,11.34,2.52,2.53,3.26
1967,Male,8,STEVEN,3053,70.76,17.07,1.77,2.72,1.73,5.96
1967,Male,9,WILLIAM,2901,35.2,53.62,4.2,1.05,2.38,3.56
1967,Male,10,CHRISTOP*,2888,,,,,,
1967,Male,11,DANIEL,2624,62.84,25.56,3.16,0.69,2.15,5.59
1967,Male,12,JEFFREY,2515,76.72,16.58,0.94,0.38,2.14,3.25
1967,Male,13,ERIC,2454,56.06,18.87,14.08,(S),(S),9.3
1967,Male,14,BRIAN,2441,82.94,6.64,2.25,1.23,2.18,4.75
1967,Male,15,TIMOTHY,2325,66.08,21.16,5.64,1.81,2.66,2.66
1967,Male,16,ANTHONY,2187,59.82,31.93,1.53,0.62,2.29,3.82
1967,Male,17,SCOTT,2163,60.21,32.92,0.51,1.18,2.59,2.58
1967,Male,18,PAUL,2157,66.99,20.13,6.25,2.05,1.92,2.67
1967,Male,19,JOSEPH,2149,29.59,54.19,9.76,0.99,2.49,2.98
1967,Male,19,THOMAS,2149,52.63,38.75,2.44,1.07,2.58,2.54
1967,Male,21,KEVIN,2007,72.73,11.36,4.55,0,1.7,9.66
1967,Male,22,KENNETH,1778,55.7,17.56,4.75,14.72,2.06,5.22
1967,Male,23,RONALD,1673,83.4,7.79,3.79,0.61,0.92,3.48
1967,Male,24,GREGORY,1554,78.64,15.56,0.57,0.75,1.99,2.49
1967,Male,25,CHARLES,1545,33.69,52.96,1.01,2.07,2.37,7.9
1968,Female,1,LISA,4301,85.96,3,2.35,(S),(S),7.47
1968,Female,2,MICHELLE*,3610,,,,,,
1968,Female,3,CHRISTIN*,2999,,,,,,
1968,Female,4,JENNIFER*,2855,,,,,,
1968,Female,5,KIMBERLY*,2737,,,,,,
1968,Female,6,LAURA,1951,58.58,6.22,3.72,0.33,1.32,29.83
1968,Female,7,JULIE,1652,74.16,11.8,(S),0,(S),10.67
1968,Female,8,PATRICIA*,1528,,,,,,
1968,Female,9,CYNTHIA,1482,,,,,,
1968,Female,10,ELIZABET*,1473,,,,,,
1968,Female,11,MARY,1470,76.21,12.54,2.78,0.58,1.23,6.66
1968,Female,12,KAREN,1461,81.44,4.43,4.11,(S),(S),7.06
1968,Female,13,KELLY,1445,78.09,16.22,0.64,0.54,1.81,2.69
1968,Female,14,MARIA,1430,31.93,1.93,3.53,3.13,1.27,58.2
1968,Female,15,STEPHANI*,1347,,,,,,
1968,Female,16,SUSAN,1325,84.23,3.25,3.25,4.72,1.14,3.41
1968,Female,17,TINA,1310,51.9,(S),19.62,(S),10.13,10.76
1968,Female,18,SANDRA,1301,57.89,12.96,9.72,(S),(S),15.79
1968,Female,19,ANGELA,1254,66.09,8.15,7.73,(S),(S),15.45
1968,Female,20,DEBORAH,1222,73.17,21.95,(S),0,(S),(S)
1968,Female,21,MICHELE,1185,77.51,15.79,(S),(S),1.44,4.55
1968,Female,22,MELISSA,1158,74.4,8.8,(S),0,(S),12.8
1968,Female,23,WENDY,1084,,,,,,
1968,Female,24,DENISE,1045,81.62,9.99,(S),1.46,(S),5.19
1968,Female,25,TRACY,1037,91.05,2.83,0.62,1.37,1.61,2.51
1968,Male,1,MICHAEL,8454,83.59,8.88,1.95,0.67,1.85,3.06
1968,Male,2,DAVID,6405,59.45,14.86,13.85,1.73,2.52,7.59
1968,Male,3,ROBERT,5909,71.2,15.75,3.99,0.69,2.08,6.29
1968,Male,4,JOHN,5465,40.98,21.03,21.27,11.17,2.41,3.15
1968,Male,5,JAMES,4844,51.58,38.86,1.27,2.58,2.64,3.08
1968,Male,6,RICHARD,3560,70.35,23.46,0.9,0.57,1.97,2.75
1968,Male,7,CHRISTOP*,3153,,,,,,
1968,Male,8,MARK,3096,64.91,15.44,11.34,2.52,2.53,3.26
1968,Male,9,STEVEN,2972,70.76,17.07,1.77,2.72,1.73,5.96
1968,Male,10,WILLIAM,2867,35.2,53.62,4.2,1.05,2.38,3.56
1968,Male,11,JEFFREY,2698,76.72,16.58,0.94,0.38,2.14,3.25
1968,Male,12,DANIEL,2652,62.84,25.56,3.16,0.69,2.15,5.59
1968,Male,13,BRIAN,2650,82.94,6.64,2.25,1.23,2.18,4.75
1968,Male,14,ERIC,2408,56.06,18.87,14.08,(S),(S),9.3
1968,Male,15,SCOTT,2303,60.21,32.92,0.51,1.18,2.59,2.58
1968,Male,16,TIMOTHY,2214,66.08,21.16,5.64,1.81,2.66,2.66
1968,Male,17,PAUL,2184,66.99,20.13,6.25,2.05,1.92,2.67
1968,Male,18,THOMAS,2129,52.63,38.75,2.44,1.07,2.58,2.54
1968,Male,19,ANTHONY,2086,59.82,31.93,1.53,0.62,2.29,3.82
1968,Male,20,JOSEPH,2074,29.59,54.19,9.76,0.99,2.49,2.98
1968,Male,21,KEVIN,1957,72.73,11.36,4.55,0,1.7,9.66
1968,Male,22,MATTHEW,1773,54.37,32.64,5.72,0.9,2.59,3.78
1968,Male,23,KENNETH,1691,55.7,17.56,4.75,14.72,2.06,5.22
1968,Male,24,GREGORY,1548,78.64,15.56,0.57,0.75,1.99,2.49
1968,Male,25,CHARLES,1523,33.69,52.96,1.01,2.07,2.37,7.9
1969,Female,1,LISA,3956,85.96,3,2.35,(S),(S),7.47
1969,Female,2,MICHELLE*,3608,,,,,,
1969,Female,3,JENNIFER*,3420,,,,,,
1969,Female,4,CHRISTIN*,3216,,,,,,
1969,Female,5,KIMBERLY*,2910,,,,,,
1969,Female,6,JULIE,1913,74.16,11.8,(S),0,(S),10.67
1969,Female,7,LAURA,1806,58.58,6.22,3.72,0.33,1.32,29.83
1969,Female,8,CYNTHIA,1566,,,,,,
1969,Female,9,MARIA,1537,31.93,1.93,3.53,3.13,1.27,58.2
1969,Female,10,PATRICIA*,1520,,,,,,
1969,Female,11,ELIZABET*,1463,,,,,,
1969,Female,12,STEPHANI*,1432,,,,,,
1969,Female,13,MARY,1385,76.21,12.54,2.78,0.58,1.23,6.66
1969,Female,14,SHANNON,1373,75.16,19.51,0.54,0.4,2.03,2.36
1969,Female,15,SANDRA,1346,57.89,12.96,9.72,(S),(S),15.79
1969,Female,16,KAREN,1302,81.44,4.43,4.11,(S),(S),7.06
1969,Female,17,ANGELA,1301,66.09,8.15,7.73,(S),(S),15.45
1969,Female,18,MELISSA,1269,74.4,8.8,(S),0,(S),12.8
1969,Female,19,KELLY,1253,78.09,16.22,0.64,0.54,1.81,2.69
1969,Female,20,TINA,1224,51.9,(S),19.62,(S),10.13,10.76
1969,Female,21,SUSAN,1199,84.23,3.25,3.25,4.72,1.14,3.41
1969,Female,22,TRACY,1159,91.05,2.83,0.62,1.37,1.61,2.51
1969,Female,23,DENISE,1113,81.62,9.99,(S),1.46,(S),5.19
1969,Female,24,HEATHER,1111,91.48,(S),2.13,(S),1.9,2.51
1969,Female,25,MICHELE,1062,77.51,15.79,(S),(S),1.44,4.55
1969,Male,1,MICHAEL,8544,83.59,8.88,1.95,0.67,1.85,3.06
1969,Male,2,DAVID,6457,59.45,14.86,13.85,1.73,2.52,7.59
1969,Male,3,ROBERT,6051,71.2,15.75,3.99,0.69,2.08,6.29
1969,Male,4,JOHN,5167,40.98,21.03,21.27,11.17,2.41,3.15
1969,Male,5,JAMES,4687,51.58,38.86,1.27,2.58,2.64,3.08
1969,Male,6,CHRISTOP*,3518,,,,,,
1969,Male,7,RICHARD,3363,70.35,23.46,0.9,0.57,1.97,2.75
1969,Male,8,STEVEN,2893,70.76,17.07,1.77,2.72,1.73,5.96
1969,Male,9,MARK,2889,64.91,15.44,11.34,2.52,2.53,3.26
1969,Male,10,BRIAN,2796,82.94,6.64,2.25,1.23,2.18,4.75
1969,Male,11,WILLIAM,2745,35.2,53.62,4.2,1.05,2.38,3.56
1969,Male,12,DANIEL,2711,62.84,25.56,3.16,0.69,2.15,5.59
1969,Male,13,JEFFREY,2689,76.72,16.58,0.94,0.38,2.14,3.25
1969,Male,14,JASON,2619,66.33,22.46,3.46,0.49,2.1,5.16
1969,Male,15,ERIC,2615,56.06,18.87,14.08,(S),(S),9.3
1969,Male,16,SCOTT,2372,60.21,32.92,0.51,1.18,2.59,2.58
1969,Male,17,THOMAS,2187,52.63,38.75,2.44,1.07,2.58,2.54
1969,Male,18,ANTHONY,2152,59.82,31.93,1.53,0.62,2.29,3.82
1969,Male,19,JOSEPH,2135,29.59,54.19,9.76,0.99,2.49,2.98
1969,Male,19,PAUL,2135,66.99,20.13,6.25,2.05,1.92,2.67
1969,Male,21,TIMOTHY,1959,66.08,21.16,5.64,1.81,2.66,2.66
1969,Male,22,MATTHEW,1957,54.37,32.64,5.72,0.9,2.59,3.78
1969,Male,23,KEVIN,1873,72.73,11.36,4.55,0,1.7,9.66
1969,Male,24,GREGORY,1625,78.64,15.56,0.57,0.75,1.99,2.49
1969,Male,25,CHARLES,1572,33.69,52.96,1.01,2.07,2.37,7.9
1970,Female,1,JENNIFER*,4681,,,,,,
1970,Female,2,LISA,3552,85.96,3,2.35,(S),(S),7.47
1970,Female,3,MICHELLE*,3541,,,,,,
1970,Female,4,CHRISTIN*,3206,,,,,,
1970,Female,5,KIMBERLY*,2778,,,,,,
1970,Female,6,JULIE,1758,74.16,11.8,(S),0,(S),10.67
1970,Female,7,MARIA,1660,31.93,1.93,3.53,3.13,1.27,58.2
1970,Female,8,LAURA,1639,58.58,6.22,3.72,0.33,1.32,29.83
1970,Female,9,SHANNON,1615,75.16,19.51,0.54,0.4,2.03,2.36
1970,Female,10,CYNTHIA,1594,,,,,,
1970,Female,11,HEATHER,1582,91.48,(S),2.13,(S),1.9,2.51
1970,Female,12,ELIZABET*,1564,,,,,,
1970,Female,13,STEPHANI*,1535,,,,,,
1970,Female,14,ANGELA,1508,66.09,8.15,7.73,(S),(S),15.45
1970,Female,15,PATRICIA*,1355,,,,,,
1970,Female,16,TRACY,1313,91.05,2.83,0.62,1.37,1.61,2.51
1970,Female,17,AMY,1296,81.22,12.22,1.08,(S),(S),4.3
1970,Female,17,MELISSA,1296,74.4,8.8,(S),0,(S),12.8
1970,Female,19,SANDRA,1273,57.89,12.96,9.72,(S),(S),15.79
1970,Female,20,MARY,1272,76.21,12.54,2.78,0.58,1.23,6.66
1970,Female,21,KAREN,1225,81.44,4.43,4.11,(S),(S),7.06
1970,Female,22,DAWN,1176,63.41,24.14,3.51,2.14,3.59,3.21
1970,Female,23,TINA,1173,51.9,(S),19.62,(S),10.13,10.76
1970,Female,24,NICOLE,1155,67.67,12.93,2.59,(S),(S),14.22
1970,Female,25,KELLY,1077,78.09,16.22,0.64,0.54,1.81,2.69
1970,Male,1,MICHAEL,8411,83.59,8.88,1.95,0.67,1.85,3.06
1970,Male,2,DAVID,6254,59.45,14.86,13.85,1.73,2.52,7.59
1970,Male,3,ROBERT,5607,71.2,15.75,3.99,0.69,2.08,6.29
1970,Male,4,JOHN,5022,40.98,21.03,21.27,11.17,2.41,3.15
1970,Male,5,JAMES,4735,51.58,38.86,1.27,2.58,2.64,3.08
1970,Male,6,CHRISTOP*,3923,,,,,,
1970,Male,7,JASON,3891,66.33,22.46,3.46,0.49,2.1,5.16
1970,Male,8,RICHARD,3258,70.35,23.46,0.9,0.57,1.97,2.75
1970,Male,9,WILLIAM,2831,35.2,53.62,4.2,1.05,2.38,3.56
1970,Male,10,STEVEN,2829,70.76,17.07,1.77,2.72,1.73,5.96
1970,Male,11,ERIC,2787,56.06,18.87,14.08,(S),(S),9.3
1970,Male,12,JEFFREY,2757,76.72,16.58,0.94,0.38,2.14,3.25
1970,Male,13,MARK,2689,64.91,15.44,11.34,2.52,2.53,3.26
1970,Male,14,BRIAN,2621,82.94,6.64,2.25,1.23,2.18,4.75
1970,Male,15,DANIEL,2612,62.84,25.56,3.16,0.69,2.15,5.59
1970,Male,16,SCOTT,2332,60.21,32.92,0.51,1.18,2.59,2.58
1970,Male,17,KEVIN,2284,72.73,11.36,4.55,0,1.7,9.66
1970,Male,18,JOSEPH,2226,29.59,54.19,9.76,0.99,2.49,2.98
1970,Male,19,MATTHEW,2146,54.37,32.64,5.72,0.9,2.59,3.78
1970,Male,20,ANTHONY,2114,59.82,31.93,1.53,0.62,2.29,3.82
1970,Male,21,THOMAS,2011,52.63,38.75,2.44,1.07,2.58,2.54
1970,Male,22,PAUL,1972,66.99,20.13,6.25,2.05,1.92,2.67
1970,Male,23,TIMOTHY,1787,66.08,21.16,5.64,1.81,2.66,2.66
1970,Male,24,GREGORY,1642,78.64,15.56,0.57,0.75,1.99,2.49
1970,Male,25,CHARLES,1609,33.69,52.96,1.01,2.07,2.37,7.9
1971,Female,1,JENNIFER*,5468,,,,,,
1971,Female,2,MICHELLE*,3167,,,,,,
1971,Female,3,LISA,2863,85.96,3,2.35,(S),(S),7.47
1971,Female,4,CHRISTIN*,2811,,,,,,
1971,Female,5,KIMBERLY*,2288,,,,,,
1971,Female,6,MARIA,1618,31.93,1.93,3.53,3.13,1.27,58.2
1971,Female,7,HEATHER,1500,91.48,(S),2.13,(S),1.9,2.51
1971,Female,8,JULIE,1469,74.16,11.8,(S),0,(S),10.67
1971,Female,9,SHANNON,1392,75.16,19.51,0.54,0.4,2.03,2.36
1971,Female,10,CYNTHIA,1391,,,,,,
1971,Female,11,ELIZABET*,1384,,,,,,
1971,Female,12,AMY,1382,81.22,12.22,1.08,(S),(S),4.3
1971,Female,13,STEPHANI*,1364,,,,,,
1971,Female,14,ANGELA,1352,66.09,8.15,7.73,(S),(S),15.45
1971,Female,15,LAURA,1339,58.58,6.22,3.72,0.33,1.32,29.83
1971,Female,16,MELISSA,1266,74.4,8.8,(S),0,(S),12.8
1971,Female,17,PATRICIA*,1199,,,,,,
1971,Female,18,SANDRA,1107,57.89,12.96,9.72,(S),(S),15.79
1971,Female,19,TINA,1034,51.9,(S),19.62,(S),10.13,10.76
1971,Female,20,REBECCA,1033,74.5,15,(S),0,(S),8.75
1971,Female,21,NICOLE,1026,67.67,12.93,2.59,(S),(S),14.22
1971,Female,22,MARY,1025,76.21,12.54,2.78,0.58,1.23,6.66
1971,Female,23,KAREN,996,81.44,4.43,4.11,(S),(S),7.06
1971,Female,24,TRACY,989,91.05,2.83,0.62,1.37,1.61,2.51
1971,Female,25,DAWN,966,63.41,24.14,3.51,2.14,3.59,3.21
1971,Male,1,MICHAEL,7006,83.59,8.88,1.95,0.67,1.85,3.06
1971,Male,2,DAVID,5114,59.45,14.86,13.85,1.73,2.52,7.59
1971,Male,3,ROBERT,4585,71.2,15.75,3.99,0.69,2.08,6.29
1971,Male,4,JOHN,4220,40.98,21.03,21.27,11.17,2.41,3.15
1971,Male,5,JASON,4200,66.33,22.46,3.46,0.49,2.1,5.16
1971,Male,6,CHRISTOP*,3996,,,,,,
1971,Male,7,JAMES,3892,51.58,38.86,1.27,2.58,2.64,3.08
1971,Male,8,RICHARD,2723,70.35,23.46,0.9,0.57,1.97,2.75
1971,Male,9,DANIEL,2485,62.84,25.56,3.16,0.69,2.15,5.59
1971,Male,10,BRIAN,2452,82.94,6.64,2.25,1.23,2.18,4.75
1971,Male,11,ERIC,2398,56.06,18.87,14.08,(S),(S),9.3
1971,Male,12,WILLIAM,2387,35.2,53.62,4.2,1.05,2.38,3.56
1971,Male,13,MATTHEW,2305,54.37,32.64,5.72,0.9,2.59,3.78
1971,Male,14,STEVEN,2302,70.76,17.07,1.77,2.72,1.73,5.96
1971,Male,15,SCOTT,2286,60.21,32.92,0.51,1.18,2.59,2.58
1971,Male,16,JEFFREY,2253,76.72,16.58,0.94,0.38,2.14,3.25
1971,Male,17,MARK,2025,64.91,15.44,11.34,2.52,2.53,3.26
1971,Male,18,KEVIN,1953,72.73,11.36,4.55,0,1.7,9.66
1971,Male,19,JOSEPH,1945,29.59,54.19,9.76,0.99,2.49,2.98
1971,Male,20,ANTHONY,1798,59.82,31.93,1.53,0.62,2.29,3.82
1971,Male,21,THOMAS,1678,52.63,38.75,2.44,1.07,2.58,2.54
1971,Male,22,PAUL,1648,66.99,20.13,6.25,2.05,1.92,2.67
1971,Male,23,TIMOTHY,1486,66.08,21.16,5.64,1.81,2.66,2.66
1971,Male,24,JOSE,1364,15.07,2.56,36.92,5.95,2.09,37.4
1971,Male,25,CHARLES,1318,33.69,52.96,1.01,2.07,2.37,7.9
1972,Female,1,JENNIFER*,6063,,,,,,
1972,Female,2,MICHELLE*,2770,,,,,,
1972,Female,3,CHRISTIN*,2590,,,,,,
1972,Female,4,LISA,2353,85.96,3,2.35,(S),(S),7.47
1972,Female,5,KIMBERLY*,1918,,,,,,
1972,Female,6,MARIA,1629,31.93,1.93,3.53,3.13,1.27,58.2
1972,Female,7,NICOLE,1499,67.67,12.93,2.59,(S),(S),14.22
1972,Female,8,HEATHER,1492,91.48,(S),2.13,(S),1.9,2.51
1972,Female,9,AMY,1423,81.22,12.22,1.08,(S),(S),4.3
1972,Female,10,STEPHANI*,1421,,,,,,
1972,Female,11,JULIE,1352,74.16,11.8,(S),0,(S),10.67
1972,Female,12,ELIZABET*,1342,,,,,,
1972,Female,13,CYNTHIA,1310,,,,,,
1972,Female,14,MELISSA,1260,74.4,8.8,(S),0,(S),12.8
1972,Female,15,ANGELA,1200,66.09,8.15,7.73,(S),(S),15.45
1972,Female,16,LAURA,1194,58.58,6.22,3.72,0.33,1.32,29.83
1972,Female,17,SHANNON,1172,75.16,19.51,0.54,0.4,2.03,2.36
1972,Female,18,REBECCA,1126,74.5,15,(S),0,(S),8.75
1972,Female,19,PATRICIA*,1010,,,,,,
1972,Female,20,SANDRA,991,57.89,12.96,9.72,(S),(S),15.79
1972,Female,21,MONICA,965,82.94,2.44,1.95,(S),(S),11.21
1972,Female,22,MARY,920,76.21,12.54,2.78,0.58,1.23,6.66
1972,Female,23,TINA,872,51.9,(S),19.62,(S),10.13,10.76
1972,Female,24,ANDREA,839,77.53,7.02,0.94,0.6,2.07,11.84
1972,Female,25,KAREN,800,81.44,4.43,4.11,(S),(S),7.06
1972,Male,1,MICHAEL,6476,83.59,8.88,1.95,0.67,1.85,3.06
1972,Male,2,DAVID,4539,59.45,14.86,13.85,1.73,2.52,7.59
1972,Male,3,CHRISTOP*,4215,,,,,,
1972,Male,4,JASON,3962,66.33,22.46,3.46,0.49,2.1,5.16
1972,Male,5,ROBERT,3916,71.2,15.75,3.99,0.69,2.08,6.29
1972,Male,6,JAMES,3441,51.58,38.86,1.27,2.58,2.64,3.08
1972,Male,7,JOHN,3432,40.98,21.03,21.27,11.17,2.41,3.15
1972,Male,8,BRIAN,2897,82.94,6.64,2.25,1.23,2.18,4.75
1972,Male,9,DANIEL,2524,62.84,25.56,3.16,0.69,2.15,5.59
1972,Male,10,RICHARD,2326,70.35,23.46,0.9,0.57,1.97,2.75
1972,Male,11,ERIC,2266,56.06,18.87,14.08,(S),(S),9.3
1972,Male,12,MATTHEW,2220,54.37,32.64,5.72,0.9,2.59,3.78
1972,Male,13,WILLIAM,2011,35.2,53.62,4.2,1.05,2.38,3.56
1972,Male,14,STEVEN,1925,70.76,17.07,1.77,2.72,1.73,5.96
1972,Male,15,JEFFREY,1903,76.72,16.58,0.94,0.38,2.14,3.25
1972,Male,16,JOSEPH,1814,29.59,54.19,9.76,0.99,2.49,2.98
1972,Male,17,MARK,1754,64.91,15.44,11.34,2.52,2.53,3.26
1972,Male,18,SCOTT,1753,60.21,32.92,0.51,1.18,2.59,2.58
1972,Male,19,ANTHONY,1674,59.82,31.93,1.53,0.62,2.29,3.82
1972,Male,20,KEVIN,1568,72.73,11.36,4.55,0,1.7,9.66
1972,Male,21,JOSE,1514,15.07,2.56,36.92,5.95,2.09,37.4
1972,Male,22,PAUL,1438,66.99,20.13,6.25,2.05,1.92,2.67
1972,Male,23,THOMAS,1376,52.63,38.75,2.44,1.07,2.58,2.54
1972,Male,24,TIMOTHY,1316,66.08,21.16,5.64,1.81,2.66,2.66
1972,Male,25,GREGORY,1178,78.64,15.56,0.57,0.75,1.99,2.49
1973,Female,1,JENNIFER*,5628,,,,,,
1973,Female,2,MICHELLE*,2479,,,,,,
1973,Female,3,CHRISTIN*,2437,,,,,,
1973,Female,4,LISA,2014,85.96,3,2.35,(S),(S),7.47
1973,Female,5,MARIA,1753,31.93,1.93,3.53,3.13,1.27,58.2
1973,Female,6,KIMBERLY*,1740,,,,,,
1973,Female,7,HEATHER,1659,91.48,(S),2.13,(S),1.9,2.51
1973,Female,8,AMY,1595,81.22,12.22,1.08,(S),(S),4.3
1973,Female,9,MELISSA,1400,74.4,8.8,(S),0,(S),12.8
1973,Female,10,STEPHANI*,1357,,,,,,
1973,Female,11,ELIZABET*,1288,,,,,,
1973,Female,12,NICOLE,1286,67.67,12.93,2.59,(S),(S),14.22
1973,Female,13,REBECCA,1279,74.5,15,(S),0,(S),8.75
1973,Female,14,JULIE,1183,74.16,11.8,(S),0,(S),10.67
1973,Female,15,CYNTHIA,1141,,,,,,
1973,Female,16,SHANNON,1068,75.16,19.51,0.54,0.4,2.03,2.36
1973,Female,17,LAURA,1061,58.58,6.22,3.72,0.33,1.32,29.83
1973,Female,18,VERONICA*,1060,,,,,,
1973,Female,19,ANGELA,1013,66.09,8.15,7.73,(S),(S),15.45
1973,Female,20,MONICA,984,82.94,2.44,1.95,(S),(S),11.21
1973,Female,21,PATRICIA*,913,,,,,,
1973,Female,22,SANDRA,888,57.89,12.96,9.72,(S),(S),15.79
1973,Female,23,ANDREA,819,77.53,7.02,0.94,0.6,2.07,11.84
1973,Female,24,MARY,792,76.21,12.54,2.78,0.58,1.23,6.66
1973,Female,25,JESSICA,762,64.47,8.33,6.58,(S),(S),16.67
1973,Male,1,MICHAEL,5960,83.59,8.88,1.95,0.67,1.85,3.06
1973,Male,2,JASON,4360,66.33,22.46,3.46,0.49,2.1,5.16
1973,Male,3,DAVID,4101,59.45,14.86,13.85,1.73,2.52,7.59
1973,Male,4,CHRISTOP*,3696,,,,,,
1973,Male,5,ROBERT,3498,71.2,15.75,3.99,0.69,2.08,6.29
1973,Male,6,JOHN,3144,40.98,21.03,21.27,11.17,2.41,3.15
1973,Male,7,JAMES,2977,51.58,38.86,1.27,2.58,2.64,3.08
1973,Male,8,BRIAN,2798,82.94,6.64,2.25,1.23,2.18,4.75
1973,Male,9,DANIEL,2768,62.84,25.56,3.16,0.69,2.15,5.59
1973,Male,10,MATTHEW,2252,54.37,32.64,5.72,0.9,2.59,3.78
1973,Male,11,RICHARD,2115,70.35,23.46,0.9,0.57,1.97,2.75
1973,Male,12,ERIC,2038,56.06,18.87,14.08,(S),(S),9.3
1973,Male,13,WILLIAM,1840,35.2,53.62,4.2,1.05,2.38,3.56
1973,Male,14,JOSEPH,1788,29.59,54.19,9.76,0.99,2.49,2.98
1973,Male,15,JEFFREY,1757,76.72,16.58,0.94,0.38,2.14,3.25
1973,Male,16,MARK,1739,64.91,15.44,11.34,2.52,2.53,3.26
1973,Male,17,STEVEN,1701,70.76,17.07,1.77,2.72,1.73,5.96
1973,Male,18,JOSE,1685,15.07,2.56,36.92,5.95,2.09,37.4
1973,Male,19,ANTHONY,1609,59.82,31.93,1.53,0.62,2.29,3.82
1973,Male,20,SCOTT,1513,60.21,32.92,0.51,1.18,2.59,2.58
1973,Male,21,KEVIN,1399,72.73,11.36,4.55,0,1.7,9.66
1973,Male,22,PAUL,1298,66.99,20.13,6.25,2.05,1.92,2.67
1973,Male,23,RYAN,1284,91.65,3.02,0.89,0.43,1.46,2.55
1973,Male,24,JOSHUA,1266,22.98,57.24,7.96,2.56,4.17,5.08
1973,Male,25,THOMAS,1251,52.63,38.75,2.44,1.07,2.58,2.54
1974,Female,1,JENNIFER*,5631,,,,,,
1974,Female,2,MICHELLE*,2510,,,,,,
1974,Female,3,CHRISTIN*,2449,,,,,,
1974,Female,4,HEATHER,1904,91.48,(S),2.13,(S),1.9,2.51
1974,Female,5,MARIA,1858,31.93,1.93,3.53,3.13,1.27,58.2
1974,Female,6,AMY,1840,81.22,12.22,1.08,(S),(S),4.3
1974,Female,7,LISA,1783,85.96,3,2.35,(S),(S),7.47
1974,Female,8,KIMBERLY*,1695,,,,,,
1974,Female,9,MELISSA,1489,74.4,8.8,(S),0,(S),12.8
1974,Female,10,ELIZABET*,1479,,,,,,
1974,Female,11,STEPHANI*,1415,,,,,,
1974,Female,12,ANGELA,1262,66.09,8.15,7.73,(S),(S),15.45
1974,Female,13,VERONICA*,1193,,,,,,
1974,Female,14,REBECCA,1190,74.5,15,(S),0,(S),8.75
1974,Female,15,NICOLE,1171,67.67,12.93,2.59,(S),(S),14.22
1974,Female,16,JESSICA,1111,64.47,8.33,6.58,(S),(S),16.67
1974,Female,17,SHANNON,1105,75.16,19.51,0.54,0.4,2.03,2.36
1974,Female,18,JULIE,1104,74.16,11.8,(S),0,(S),10.67
1974,Female,19,LAURA,1030,58.58,6.22,3.72,0.33,1.32,29.83
1974,Female,20,CYNTHIA,1022,,,,,,
1974,Female,21,MONICA,1017,82.94,2.44,1.95,(S),(S),11.21
1974,Female,22,PATRICIA*,1001,,,,,,
1974,Female,23,SARAH,973,74.9,13.25,5.02,(S),(S),4.42
1974,Female,24,SANDRA,963,57.89,12.96,9.72,(S),(S),15.79
1974,Female,25,ANDREA,859,77.53,7.02,0.94,0.6,2.07,11.84
1974,Male,1,MICHAEL,6159,83.59,8.88,1.95,0.67,1.85,3.06
1974,Male,2,JASON,4765,66.33,22.46,3.46,0.49,2.1,5.16
1974,Male,3,DAVID,4325,59.45,14.86,13.85,1.73,2.52,7.59
1974,Male,4,CHRISTOP*,3897,,,,,,
1974,Male,5,ROBERT,3477,71.2,15.75,3.99,0.69,2.08,6.29
1974,Male,6,JOHN,2976,40.98,21.03,21.27,11.17,2.41,3.15
1974,Male,7,BRIAN,2952,82.94,6.64,2.25,1.23,2.18,4.75
1974,Male,8,DANIEL,2942,62.84,25.56,3.16,0.69,2.15,5.59
1974,Male,9,JAMES,2932,51.58,38.86,1.27,2.58,2.64,3.08
1974,Male,10,MATTHEW,2527,54.37,32.64,5.72,0.9,2.59,3.78
1974,Male,11,RICHARD,1959,70.35,23.46,0.9,0.57,1.97,2.75
1974,Male,12,ERIC,1957,56.06,18.87,14.08,(S),(S),9.3
1974,Male,13,JOSE,1944,15.07,2.56,36.92,5.95,2.09,37.4
1974,Male,14,JOSEPH,1850,29.59,54.19,9.76,0.99,2.49,2.98
1974,Male,15,JEFFREY,1786,76.72,16.58,0.94,0.38,2.14,3.25
1974,Male,16,WILLIAM,1780,35.2,53.62,4.2,1.05,2.38,3.56
1974,Male,17,STEVEN,1763,70.76,17.07,1.77,2.72,1.73,5.96
1974,Male,18,JOSHUA,1654,22.98,57.24,7.96,2.56,4.17,5.08
1974,Male,19,ANTHONY,1631,59.82,31.93,1.53,0.62,2.29,3.82
1974,Male,20,MARK,1626,64.91,15.44,11.34,2.52,2.53,3.26
1974,Male,21,RYAN,1517,91.65,3.02,0.89,0.43,1.46,2.55
1974,Male,22,SCOTT,1511,60.21,32.92,0.51,1.18,2.59,2.58
1974,Male,23,KEVIN,1413,72.73,11.36,4.55,0,1.7,9.66
1974,Male,24,AARON,1258,66.02,25.61,1.3,0.56,2.22,4.28
1974,Male,25,PAUL,1209,66.99,20.13,6.25,2.05,1.92,2.67
1975,Female,1,JENNIFER*,5311,,,,,,
1975,Female,2,CHRISTIN*,2638,,,,,,
1975,Female,3,MICHELLE*,2230,,,,,,
